data;indice;valor
2017-11-09;UTIL;3953.25
2017-11-10;ICON;3483.31
2017-11-10;IFNC;7734.32
2017-11-10;IMAT;2307.62
2017-11-10;IMOB;708.02
2017-11-10;INDX;14270.14
2017-11-10;UTIL;3924.79
2017-11-13;ICON;3502.33
2017-11-13;IFNC;7761.80
2017-11-13;IMAT;2320.37
2017-11-13;IMOB;703.95
2017-11-13;INDX;14340.68
2017-11-13;UTIL;3958.90
2017-11-14;ICON;3480.83
2017-11-14;IFNC;7626.84
2017-11-14;IMAT;2242.11
2017-11-14;IMOB;697.01
2017-11-14;INDX;14147.29
2017-11-14;UTIL;3911.81
2017-11-16;ICON;3562.95
2017-11-16;IFNC;7852.58
2017-11-16;IMAT;2278.08
2017-11-16;IMOB;717.93
2017-11-16;INDX;14384.40
2017-11-16;UTIL;3988.12
2017-11-17;ICON;3620.67
2017-11-17;IFNC;7943.49
2017-11-17;IMAT;2319.24
2017-11-17;IMOB;724.71
2017-11-17;INDX;14557.37
2017-11-17;UTIL;4008.23
2017-11-21;ICON;3667.78
2017-11-21;IFNC;8086.59
2017-11-21;IMAT;2363.62
2017-11-21;IMOB;738.58
2017-11-21;INDX;14759.21
2017-11-21;UTIL;4065.15
2017-11-22;ICON;3645.26
2017-11-22;IFNC;8046.44
2017-11-22;IMAT;2360.29
2017-11-22;IMOB;734.77
2017-11-22;INDX;14695.20
2017-11-22;UTIL;4109.82
2017-11-23;ICON;3632.30
2017-11-23;IFNC;8013.14
2017-11-23;IMAT;2360.72
2017-11-23;IMOB;736.92
2017-11-23;INDX;14625.84
2017-11-23;UTIL;4130.88
2017-11-24;ICON;3622.02
2017-11-24;IFNC;7952.14
2017-11-24;IMAT;2363.46
2017-11-24;IMOB;743.86
2017-11-24;INDX;14533.54
2017-11-24;UTIL;4122.97
2017-11-27;ICON;3618.59
2017-11-27;IFNC;7963.05
2017-11-27;IMAT;2356.12
2017-11-27;IMOB;740.72
2017-11-27;INDX;14494.21
2017-11-27;UTIL;4108.77
2017-11-28;ICON;3623.61
2017-11-28;IFNC;7967.41
2017-11-28;IMAT;2343.55
2017-11-28;IMOB;736.72
2017-11-28;INDX;14434.62
2017-11-28;UTIL;4090.24
2017-11-29;ICON;3559.03
2017-11-29;IFNC;7795.84
2017-11-29;IMAT;2314.85
2017-11-29;IMOB;727.93
2017-11-29;INDX;14276.18
2017-11-29;UTIL;4011.22
2017-11-30;ICON;3520.24
2017-11-30;IFNC;7685.28
2017-11-30;IMAT;2268.51
2017-11-30;IMOB;716.67
2017-11-30;INDX;14123.76
2017-11-30;UTIL;3974.40
2017-12-01;ICON;3526.32
2017-12-01;IFNC;7723.42
2017-12-01;IMAT;2278.91
2017-12-01;IMOB;719.26
2017-12-01;INDX;14139.78
2017-12-01;UTIL;3970.13
2017-12-04;ICON;3549.87
2017-12-04;IFNC;7812.04
2017-12-04;IMAT;2305.09
2017-12-04;IMOB;731.52
2017-12-04;INDX;14285.53
2017-12-04;UTIL;4009.21
2017-12-05;ICON;3535.95
2017-12-05;IFNC;7764.53
2017-12-05;IMAT;2286.95
2017-12-05;IMOB;729.49
2017-12-05;INDX;14269.78
2017-12-05;UTIL;3992.69
2017-12-06;ICON;3578.74
2017-12-06;IFNC;7841.18
2017-12-06;IMAT;2319.26
2017-12-06;IMOB;735.51
2017-12-06;INDX;14398.78
2017-12-06;UTIL;4013.00
2017-12-07;ICON;3544.21
2017-12-07;IFNC;7758.92
2017-12-07;IMAT;2297.45
2017-12-07;IMOB;726.02
2017-12-07;INDX;14253.94
2017-12-07;UTIL;3974.02
2017-12-08;ICON;3571.74
2017-12-08;IFNC;7771.46
2017-12-08;IMAT;2312.17
2017-12-08;IMOB;725.88
2017-12-08;INDX;14393.70
2017-12-08;UTIL;3981.25
2017-12-11;ICON;3552.98
2017-12-11;IFNC;7793.48
2017-12-11;IMAT;2321.41
2017-12-11;IMOB;728.93
2017-12-11;INDX;14403.81
2017-12-11;UTIL;3995.57
2017-12-12;ICON;3596.76
2017-12-12;IFNC;7910.48
2017-12-12;IMAT;2348.02
2017-12-12;IMOB;737.05
2017-12-12;INDX;14590.67
2017-12-12;UTIL;4024.96
2017-12-13;ICON;3563.58
2017-12-13;IFNC;7782.54
2017-12-13;IMAT;2331.51
2017-12-13;IMOB;729.71
2017-12-13;INDX;14446.69
2017-12-13;UTIL;3995.28
2017-12-14;ICON;3543.06
2017-12-14;IFNC;7725.32
2017-12-14;IMAT;2340.86
2017-12-14;IMOB;724.51
2017-12-14;INDX;14386.59
2017-12-14;UTIL;3959.86
2017-12-15;ICON;3552.83
2017-12-15;IFNC;7737.68
2017-12-15;IMAT;2366.03
2017-12-15;IMOB;730.38
2017-12-15;INDX;14422.22
2017-12-15;UTIL;4006.85
2017-12-18;ICON;3577.46
2017-12-18;IFNC;7752.75
2017-12-18;IMAT;2376.28
2017-12-18;IMOB;735.81
2017-12-18;INDX;14458.74
2017-12-18;UTIL;3989.33
2017-12-19;ICON;3555.21
2017-12-19;IFNC;7698.54
2017-12-19;IMAT;2355.85
2017-12-19;IMOB;725.87
2017-12-19;INDX;14369.50
2017-12-19;UTIL;3950.58
2017-12-20;ICON;3581.94
2017-12-20;IFNC;7736.16
2017-12-20;IMAT;2404.70
2017-12-20;IMOB;725.97
2017-12-20;INDX;14486.50
2017-12-20;UTIL;3971.31
2017-12-21;ICON;3638.16
2017-12-21;IFNC;7918.37
2017-12-21;IMAT;2441.93
2017-12-21;IMOB;739.43
2017-12-21;INDX;14881.56
2017-12-21;UTIL;4022.38
2017-12-22;ICON;3646.23
2017-12-22;IFNC;7925.94
2017-12-22;IMAT;2437.66
2017-12-22;IMOB;739.14
2017-12-22;INDX;14876.72
2017-12-22;UTIL;4043.43
2017-12-26;ICON;3689.60
2017-12-26;IFNC;7957.00
2017-12-26;IMAT;2435.43
2017-12-26;IMOB;740.38
2017-12-26;INDX;15050.06
2017-12-26;UTIL;4078.15
2017-12-27;ICON;3746.60
2017-12-27;IFNC;7983.89
2017-12-27;IMAT;2445.21
2017-12-27;IMOB;747.38
2017-12-27;INDX;15131.57
2017-12-27;UTIL;4102.09
2017-12-28;ICON;3759.89
2017-12-28;IFNC;8020.86
2017-12-28;IMAT;2448.82
2017-12-28;IMOB;760.89
2017-12-28;INDX;15087.79
2017-12-28;UTIL;4150.03
2018-01-02;ICON;3788.71
2018-01-02;IFNC;8185.28
2018-01-02;IMAT;2520.14
2018-01-02;IMOB;763.44
2018-01-02;INDX;15386.97
2018-01-02;UTIL;4154.38
2018-01-03;ICON;3779.88
2018-01-03;IFNC;8259.99
2018-01-03;IMAT;2516.07
2018-01-03;IMOB;766.55
2018-01-03;INDX;15360.96
2018-01-03;UTIL;4116.15
2018-01-04;ICON;3791.28
2018-01-04;IFNC;8363.67
2018-01-04;IMAT;2566.22
2018-01-04;IMOB;770.29
2018-01-04;INDX;15506.20
2018-01-04;UTIL;4071.71
2018-01-05;ICON;3809.46
2018-01-05;IFNC;8413.00
2018-01-05;IMAT;2578.99
2018-01-05;IMOB;774.02
2018-01-05;INDX;15574.04
2018-01-05;UTIL;4094.06
2018-01-08;ICON;3778.43
2018-01-08;IFNC;8428.05
2018-01-08;IMAT;2633.45
2018-01-08;IMOB;767.70
2018-01-08;INDX;15651.37
2018-01-08;UTIL;4110.42
2018-01-09;ICON;3757.57
2018-01-09;IFNC;8335.92
2018-01-09;IMAT;2643.62
2018-01-09;IMOB;761.18
2018-01-09;INDX;15628.17
2018-01-09;UTIL;4080.98
2018-01-10;ICON;3737.09
2018-01-10;IFNC;8291.57
2018-01-10;IMAT;2624.44
2018-01-10;IMOB;755.74
2018-01-10;INDX;15546.30
2018-01-10;UTIL;4037.24
2018-01-11;ICON;3754.49
2018-01-11;IFNC;8429.75
2018-01-11;IMAT;2696.57
2018-01-11;IMOB;768.11
2018-01-11;INDX;15788.67
2018-01-11;UTIL;4066.62
2018-01-12;ICON;3733.92
2018-01-12;IFNC;8425.65
2018-01-12;IMAT;2704.20
2018-01-12;IMOB;763.36
2018-01-12;INDX;15785.35
2018-01-12;UTIL;4063.59
2018-01-15;ICON;3764.05
2018-01-15;IFNC;8463.90
2018-01-15;IMAT;2722.91
2018-01-15;IMOB;776.87
2018-01-15;INDX;15887.28
2018-01-15;UTIL;4085.23
2018-01-16;ICON;3760.43
2018-01-16;IFNC;8559.09
2018-01-16;IMAT;2689.43
2018-01-16;IMOB;768.48
2018-01-16;INDX;15862.20
2018-01-16;UTIL;4087.88
2018-01-17;ICON;3801.88
2018-01-17;IFNC;8715.98
2018-01-17;IMAT;2722.80
2018-01-17;IMOB;775.05
2018-01-17;INDX;15939.69
2018-01-17;UTIL;4116.58
2018-01-18;ICON;3770.66
2018-01-18;IFNC;8754.41
2018-01-18;IMAT;2732.12
2018-01-18;IMOB;782.82
2018-01-18;INDX;15822.14
2018-01-18;UTIL;4070.50
2018-01-19;ICON;3771.46
2018-01-19;IFNC;8820.33
2018-01-19;IMAT;2744.95
2018-01-19;IMOB;781.83
2018-01-19;INDX;15885.09
2018-01-19;UTIL;4106.17
2018-01-22;ICON;3756.94
2018-01-22;IFNC;8944.14
2018-01-22;IMAT;2758.84
2018-01-22;IMOB;776.63
2018-01-22;INDX;15859.12
2018-01-22;UTIL;4132.81
2018-01-23;ICON;3694.42
2018-01-23;IFNC;8921.53
2018-01-23;IMAT;2695.92
2018-01-23;IMOB;765.14
2018-01-23;INDX;15620.80
2018-01-23;UTIL;4079.79
2018-01-24;ICON;3784.77
2018-01-24;IFNC;9365.09
2018-01-24;IMAT;2736.62
2018-01-24;IMOB;783.28
2018-01-24;INDX;15855.60
2018-01-24;UTIL;4202.00
2018-01-26;ICON;3836.77
2018-01-26;IFNC;9662.66
2018-01-26;IMAT;2744.93
2018-01-26;IMOB;803.42
2018-01-26;INDX;15967.87
2018-01-26;UTIL;4294.47
2018-01-29;ICON;3812.67
2018-01-29;IFNC;9467.39
2018-01-29;IMAT;2758.33
2018-01-29;IMOB;795.70
2018-01-29;INDX;15948.58
2018-01-29;UTIL;4305.37
2018-01-30;ICON;3797.07
2018-01-30;IFNC;9479.44
2018-01-30;IMAT;2770.30
2018-01-30;IMOB;791.35
2018-01-30;INDX;15949.91
2018-01-30;UTIL;4300.50
2018-01-31;ICON;3811.04
2018-01-31;IFNC;9567.17
2018-01-31;IMAT;2744.50
2018-01-31;IMOB;790.06
2018-01-31;INDX;15836.08
2018-01-31;UTIL;4304.25
2018-02-01;ICON;3848.39
2018-02-01;IFNC;9561.82
2018-02-01;IMAT;2762.79
2018-02-01;IMOB;802.85
2018-02-01;INDX;16021.29
2018-02-01;UTIL;4332.44
2018-02-02;ICON;3787.73
2018-02-02;IFNC;9406.35
2018-02-02;IMAT;2745.80
2018-02-02;IMOB;793.38
2018-02-02;INDX;15876.48
2018-02-02;UTIL;4276.24
2018-02-05;ICON;3702.67
2018-02-05;IFNC;9129.36
2018-02-05;IMAT;2682.63
2018-02-05;IMOB;772.71
2018-02-05;INDX;15525.69
2018-02-05;UTIL;4207.29
2018-02-06;ICON;3711.36
2018-02-06;IFNC;9363.72
2018-02-06;IMAT;2749.21
2018-02-06;IMOB;767.18
2018-02-06;INDX;15674.58
2018-02-06;UTIL;4280.34
2018-02-07;ICON;3684.37
2018-02-07;IFNC;9241.41
2018-02-07;IMAT;2732.51
2018-02-07;IMOB;758.11
2018-02-07;INDX;15585.89
2018-02-07;UTIL;4289.48
2018-02-08;ICON;3631.71
2018-02-08;IFNC;9091.45
2018-02-08;IMAT;2672.28
2018-02-08;IMOB;752.52
2018-02-08;INDX;15320.15
2018-02-08;UTIL;4245.33
2018-02-09;ICON;3585.87
2018-02-09;IFNC;9017.12
2018-02-09;IMAT;2665.96
2018-02-09;IMOB;743.41
2018-02-09;INDX;15195.05
2018-02-09;UTIL;4201.00
2018-02-14;ICON;3688.82
2018-02-14;IFNC;9300.69
2018-02-14;IMAT;2779.21
2018-02-14;IMOB;761.20
2018-02-14;INDX;15634.89
2018-02-14;UTIL;4310.98
2018-02-15;ICON;3702.19
2018-02-15;IFNC;9383.00
2018-02-15;IMAT;2804.76
2018-02-15;IMOB;757.66
2018-02-15;INDX;15633.58
2018-02-15;UTIL;4327.72
2018-02-16;ICON;3685.10
2018-02-16;IFNC;9447.54
2018-02-16;IMAT;2861.47
2018-02-16;IMOB;760.27
2018-02-16;INDX;15737.91
2018-02-16;UTIL;4343.04
2018-02-19;ICON;3694.91
2018-02-19;IFNC;9379.32
2018-02-19;IMAT;2920.06
2018-02-19;IMOB;757.88
2018-02-19;INDX;15915.69
2018-02-19;UTIL;4359.79
2018-02-20;ICON;3716.79
2018-02-20;IFNC;9584.17
2018-02-20;IMAT;2924.99
2018-02-20;IMOB;759.78
2018-02-20;INDX;16007.41
2018-02-20;UTIL;4436.52
2018-02-21;ICON;3720.17
2018-02-21;IFNC;9715.11
2018-02-21;IMAT;2916.31
2018-02-21;IMOB;764.43
2018-02-21;INDX;16018.73
2018-02-21;UTIL;4452.28
2018-02-22;ICON;3747.60
2018-02-22;IFNC;9761.07
2018-02-22;IMAT;2911.42
2018-02-22;IMOB;763.45
2018-02-22;INDX;16049.64
2018-02-22;UTIL;4485.24
2018-02-23;ICON;3724.27
2018-02-23;IFNC;9855.34
2018-02-23;IMAT;2948.61
2018-02-23;IMOB;773.99
2018-02-23;INDX;16011.78
2018-02-23;UTIL;4537.31
2018-02-26;ICON;3708.88
2018-02-26;IFNC;9873.79
2018-02-26;IMAT;2989.80
2018-02-26;IMOB;777.21
2018-02-26;INDX;16035.34
2018-02-26;UTIL;4527.69
2018-02-27;ICON;3680.97
2018-02-27;IFNC;9750.03
2018-02-27;IMAT;2968.84
2018-02-27;IMOB;768.30
2018-02-27;INDX;15974.50
2018-02-27;UTIL;4561.00
2018-02-28;ICON;3674.68
2018-02-28;IFNC;9514.03
2018-02-28;IMAT;2912.68
2018-02-28;IMOB;759.59
2018-02-28;INDX;15844.06
2018-02-28;UTIL;4507.05
2018-03-01;ICON;3700.14
2018-03-01;IFNC;9583.30
2018-03-01;IMAT;2889.67
2018-03-01;IMOB;752.57
2018-03-01;INDX;15882.01
2018-03-01;UTIL;4517.46
2018-03-02;ICON;3721.98
2018-03-02;IFNC;9638.93
2018-03-02;IMAT;2868.74
2018-03-02;IMOB;757.13
2018-03-02;INDX;15924.82
2018-03-02;UTIL;4545.88
2018-03-05;ICON;3665.29
2018-03-05;IFNC;9756.99
2018-03-05;IMAT;2862.34
2018-03-05;IMOB;759.86
2018-03-05;INDX;15589.93
2018-03-05;UTIL;4565.10
2018-03-06;ICON;3637.74
2018-03-06;IFNC;9765.05
2018-03-06;IMAT;2856.27
2018-03-06;IMOB;750.95
2018-03-06;INDX;15494.76
2018-03-06;UTIL;4529.87
2018-03-07;ICON;3651.23
2018-03-07;IFNC;9708.83
2018-03-07;IMAT;2866.07
2018-03-07;IMOB;750.94
2018-03-07;INDX;15634.25
2018-03-07;UTIL;4527.62
2018-03-08;ICON;3647.29
2018-03-08;IFNC;9662.51
2018-03-08;IMAT;2847.04
2018-03-08;IMOB;749.41
2018-03-08;INDX;15636.67
2018-03-08;UTIL;4539.58
2018-03-09;ICON;3705.72
2018-03-09;IFNC;9797.56
2018-03-09;IMAT;2881.80
2018-03-09;IMOB;758.37
2018-03-09;INDX;15931.42
2018-03-09;UTIL;4554.12
2018-03-12;ICON;3746.96
2018-03-12;IFNC;9847.36
2018-03-12;IMAT;2907.62
2018-03-12;IMOB;762.92
2018-03-12;INDX;16132.37
2018-03-12;UTIL;4610.49
2018-03-13;ICON;3747.56
2018-03-13;IFNC;9777.69
2018-03-13;IMAT;2907.50
2018-03-13;IMOB;764.27
2018-03-13;INDX;16156.74
2018-03-13;UTIL;4583.59
2018-03-14;ICON;3742.14
2018-03-14;IFNC;9658.77
2018-03-14;IMAT;2929.87
2018-03-14;IMOB;766.74
2018-03-14;INDX;16167.84
2018-03-14;UTIL;4501.01
2018-03-15;ICON;3700.10
2018-03-15;IFNC;9573.45
2018-03-15;IMAT;2892.43
2018-03-15;IMOB;754.72
2018-03-15;INDX;15901.20
2018-03-15;UTIL;4489.46
2018-03-16;ICON;3687.17
2018-03-16;IFNC;9563.12
2018-03-16;IMAT;2913.82
2018-03-16;IMOB;747.26
2018-03-16;INDX;15892.10
2018-03-16;UTIL;4492.53
2018-03-19;ICON;3679.83
2018-03-19;IFNC;9462.62
2018-03-19;IMAT;2887.87
2018-03-19;IMOB;741.44
2018-03-19;INDX;15867.80
2018-03-19;UTIL;4492.31
2018-03-20;ICON;3662.20
2018-03-20;IFNC;9515.27
2018-03-20;IMAT;2923.76
2018-03-20;IMOB;739.05
2018-03-20;INDX;15833.27
2018-03-20;UTIL;4499.13
2018-03-21;ICON;3667.78
2018-03-21;IFNC;9531.55
2018-03-21;IMAT;2973.86
2018-03-21;IMOB;735.75
2018-03-21;INDX;15961.30
2018-03-21;UTIL;4510.55
2018-03-22;ICON;3692.43
2018-03-22;IFNC;9495.00
2018-03-22;IMAT;2950.20
2018-03-22;IMOB;753.93
2018-03-22;INDX;15956.43
2018-03-22;UTIL;4515.39
2018-03-23;ICON;3638.22
2018-03-23;IFNC;9482.74
2018-03-23;IMAT;2935.40
2018-03-23;IMOB;743.93
2018-03-23;INDX;15837.94
2018-03-23;UTIL;4512.92
2018-03-26;ICON;3646.87
2018-03-26;IFNC;9555.00
2018-03-26;IMAT;2971.76
2018-03-26;IMOB;750.64
2018-03-26;INDX;15917.79
2018-03-26;UTIL;4587.45
2018-03-27;ICON;3597.75
2018-03-27;IFNC;9446.35
2018-03-27;IMAT;2910.46
2018-03-27;IMOB;749.74
2018-03-27;INDX;15706.83
2018-03-27;UTIL;4501.05
2018-03-28;ICON;3576.03
2018-03-28;IFNC;9519.88
2018-03-28;IMAT;2923.76
2018-03-28;IMOB;741.41
2018-03-28;INDX;15643.42
2018-03-28;UTIL;4428.90
2018-03-29;ICON;3651.14
2018-03-29;IFNC;9678.91
2018-03-29;IMAT;2996.00
2018-03-29;IMOB;752.89
2018-03-29;INDX;15967.66
2018-03-29;UTIL;4481.56
2018-04-02;ICON;3614.49
2018-04-02;IFNC;9577.31
2018-04-02;IMAT;2994.76
2018-04-02;IMOB;742.61
2018-04-02;INDX;15830.74
2018-04-02;UTIL;4428.56
2018-04-03;ICON;3615.87
2018-04-03;IFNC;9559.53
2018-04-03;IMAT;3002.06
2018-04-03;IMOB;733.54
2018-04-03;INDX;15894.26
2018-04-03;UTIL;4439.59
2018-04-04;ICON;3605.20
2018-04-04;IFNC;9537.02
2018-04-04;IMAT;3005.70
2018-04-04;IMOB;723.93
2018-04-04;INDX;15914.98
2018-04-04;UTIL;4450.67
2018-04-05;ICON;3609.51
2018-04-05;IFNC;9613.03
2018-04-05;IMAT;3069.04
2018-04-05;IMOB;729.67
2018-04-05;INDX;16012.96
2018-04-05;UTIL;4480.66
2018-04-06;ICON;3577.93
2018-04-06;IFNC;9580.22
2018-04-06;IMAT;3066.53
2018-04-06;IMOB;734.72
2018-04-06;INDX;15908.23
2018-04-06;UTIL;4423.17
2018-04-09;ICON;3538.56
2018-04-09;IFNC;9356.33
2018-04-09;IMAT;3038.48
2018-04-09;IMOB;719.91
2018-04-09;INDX;15722.64
2018-04-09;UTIL;4344.33
2018-04-10;ICON;3558.75
2018-04-10;IFNC;9359.56
2018-04-10;IMAT;3089.29
2018-04-10;IMOB;722.00
2018-04-10;INDX;15908.68
2018-04-10;UTIL;4405.10
2018-04-11;ICON;3587.82
2018-04-11;IFNC;9459.77
2018-04-11;IMAT;3068.62
2018-04-11;IMOB;714.84
2018-04-11;INDX;15970.41
2018-04-11;UTIL;4402.57
2018-04-12;ICON;3616.47
2018-04-12;IFNC;9469.62
2018-04-12;IMAT;3102.27
2018-04-12;IMOB;721.07
2018-04-12;INDX;16039.18
2018-04-12;UTIL;4430.60
2018-04-13;ICON;3592.90
2018-04-13;IFNC;9258.98
2018-04-13;IMAT;3092.80
2018-04-13;IMOB;713.81
2018-04-13;INDX;15906.05
2018-04-13;UTIL;4400.10
2018-04-16;ICON;3546.92
2018-04-16;IFNC;9048.42
2018-04-16;IMAT;3079.92
2018-04-16;IMOB;699.55
2018-04-16;INDX;15753.13
2018-04-16;UTIL;4321.33
2018-04-17;ICON;3572.88
2018-04-17;IFNC;9181.83
2018-04-17;IMAT;3148.82
2018-04-17;IMOB;706.69
2018-04-17;INDX;15924.76
2018-04-17;UTIL;4415.93
2018-04-18;ICON;3616.13
2018-04-18;IFNC;9394.39
2018-04-18;IMAT;3213.77
2018-04-18;IMOB;712.22
2018-04-18;INDX;16154.80
2018-04-18;UTIL;4454.04
2018-04-19;ICON;3627.15
2018-04-19;IFNC;9341.23
2018-04-19;IMAT;3214.07
2018-04-19;IMOB;709.15
2018-04-19;INDX;16207.19
2018-04-19;UTIL;4471.72
2018-04-20;ICON;3630.56
2018-04-20;IFNC;9267.46
2018-04-20;IMAT;3197.34
2018-04-20;IMOB;707.48
2018-04-20;INDX;16257.60
2018-04-20;UTIL;4454.66
2018-04-23;ICON;3642.38
2018-04-23;IFNC;9251.18
2018-04-23;IMAT;3194.65
2018-04-23;IMOB;707.02
2018-04-23;INDX;16199.80
2018-04-23;UTIL;4472.95
2018-04-24;ICON;3638.57
2018-04-24;IFNC;9216.42
2018-04-24;IMAT;3188.28
2018-04-24;IMOB;700.45
2018-04-24;INDX;16140.22
2018-04-24;UTIL;4444.31
2018-04-25;ICON;3629.24
2018-04-25;IFNC;9236.56
2018-04-25;IMAT;3187.91
2018-04-25;IMOB;698.25
2018-04-25;INDX;16102.62
2018-04-25;UTIL;4470.19
2018-04-26;ICON;3635.23
2018-04-26;IFNC;9376.66
2018-04-26;IMAT;3235.50
2018-04-26;IMOB;710.34
2018-04-26;INDX;16261.25
2018-04-26;UTIL;4548.54
2018-04-27;ICON;3629.05
2018-04-27;IFNC;9390.50
2018-04-27;IMAT;3224.80
2018-04-27;IMOB;713.17
2018-04-27;INDX;16171.32
2018-04-27;UTIL;4592.50
2018-04-30;ICON;3611.64
2018-04-30;IFNC;9279.86
2018-04-30;IMAT;3239.32
2018-04-30;IMOB;710.59
2018-04-30;INDX;16108.66
2018-04-30;UTIL;4601.40
2018-05-02;ICON;3534.61
2018-05-02;IFNC;9005.95
2018-05-02;IMAT;3247.21
2018-05-02;IMOB;695.02
2018-05-02;INDX;15998.36
2018-05-02;UTIL;4567.60
2018-05-03;ICON;3484.11
2018-05-03;IFNC;8805.68
2018-05-03;IMAT;3222.64
2018-05-03;IMOB;681.44
2018-05-03;INDX;15798.75
2018-05-03;UTIL;4511.91
2018-05-04;ICON;3487.11
2018-05-04;IFNC;8721.94
2018-05-04;IMAT;3243.59
2018-05-04;IMOB;678.28
2018-05-04;INDX;15751.67
2018-05-04;UTIL;4518.25
2018-05-07;ICON;3456.25
2018-05-07;IFNC;8698.77
2018-05-07;IMAT;3195.02
2018-05-07;IMOB;681.43
2018-05-07;INDX;15620.61
2018-05-07;UTIL;4448.11
2018-05-08;ICON;3473.86
2018-05-08;IFNC;8745.18
2018-05-08;IMAT;3192.20
2018-05-08;IMOB;676.37
2018-05-08;INDX;15678.67
2018-05-08;UTIL;4433.54
2018-05-09;ICON;3475.72
2018-05-09;IFNC;8824.93
2018-05-09;IMAT;3295.82
2018-05-09;IMOB;679.84
2018-05-09;INDX;15948.26
2018-05-09;UTIL;4421.63
2018-05-10;ICON;3509.83
2018-05-10;IFNC;8972.41
2018-05-10;IMAT;3343.62
2018-05-10;IMOB;698.40
2018-05-10;INDX;16047.70
2018-05-10;UTIL;4461.20
2018-05-11;ICON;3464.32
2018-05-11;IFNC;8824.01
2018-05-11;IMAT;3368.04
2018-05-11;IMOB;682.97
2018-05-11;INDX;16100.73
2018-05-11;UTIL;4404.24
2018-05-14;ICON;3423.27
2018-05-14;IFNC;8684.35
2018-05-14;IMAT;3420.91
2018-05-14;IMOB;668.97
2018-05-14;INDX;16150.50
2018-05-14;UTIL;4316.09
2018-05-15;ICON;3384.44
2018-05-15;IFNC;8571.61
2018-05-15;IMAT;3452.73
2018-05-15;IMOB;666.79
2018-05-15;INDX;16235.26
2018-05-15;UTIL;4273.27
2018-05-16;ICON;3441.44
2018-05-16;IFNC;8694.11
2018-05-16;IMAT;3504.76
2018-05-16;IMOB;674.29
2018-05-16;INDX;16342.30
2018-05-16;UTIL;4320.52
2018-05-17;ICON;3324.11
2018-05-17;IFNC;8318.19
2018-05-17;IMAT;3462.49
2018-05-17;IMOB;652.09
2018-05-17;INDX;16011.71
2018-05-17;UTIL;4251.07
2018-05-18;ICON;3284.99
2018-05-18;IFNC;8296.63
2018-05-18;IMAT;3462.89
2018-05-18;IMOB;653.91
2018-05-18;INDX;15969.57
2018-05-18;UTIL;4198.31
2018-05-21;ICON;3287.18
2018-05-21;IFNC;8194.15
2018-05-21;IMAT;3398.52
2018-05-21;IMOB;654.72
2018-05-21;INDX;15816.57
2018-05-21;UTIL;4171.79
2018-05-22;ICON;3369.05
2018-05-22;IFNC;8440.91
2018-05-22;IMAT;3332.53
2018-05-22;IMOB;677.74
2018-05-22;INDX;15785.65
2018-05-22;UTIL;4262.13
2018-05-23;ICON;3310.48
2018-05-23;IFNC;8245.71
2018-05-23;IMAT;3294.47
2018-05-23;IMOB;665.49
2018-05-23;INDX;15636.19
2018-05-23;UTIL;4171.67
2018-05-24;ICON;3350.29
2018-05-24;IFNC;8256.70
2018-05-24;IMAT;3349.04
2018-05-24;IMOB;672.58
2018-05-24;INDX;15883.84
2018-05-24;UTIL;4161.72
2018-05-25;ICON;3301.50
2018-05-25;IFNC;8122.80
2018-05-25;IMAT;3274.89
2018-05-25;IMOB;666.26
2018-05-25;INDX;15662.28
2018-05-25;UTIL;4131.90
2018-05-28;ICON;3179.09
2018-05-28;IFNC;7807.23
2018-05-28;IMAT;3198.19
2018-05-28;IMOB;634.61
2018-05-28;INDX;15199.05
2018-05-28;UTIL;3987.16
2018-05-29;ICON;3169.35
2018-05-29;IFNC;7804.07
2018-05-29;IMAT;3161.00
2018-05-29;IMOB;636.70
2018-05-29;INDX;15046.27
2018-05-29;UTIL;4012.04
2018-05-30;ICON;3222.06
2018-05-30;IFNC;7931.81
2018-05-30;IMAT;3168.77
2018-05-30;IMOB;644.72
2018-05-30;INDX;15093.67
2018-05-30;UTIL;4074.00
2018-06-01;ICON;3306.45
2018-06-01;IFNC;8086.04
2018-06-01;IMAT;3251.13
2018-06-01;IMOB;652.10
2018-06-01;INDX;15387.63
2018-06-01;UTIL;4214.36
2018-06-04;ICON;3359.79
2018-06-04;IFNC;8219.36
2018-06-04;IMAT;3322.37
2018-06-04;IMOB;661.10
2018-06-04;INDX;15669.78
2018-06-04;UTIL;4276.48
2018-06-05;ICON;3266.93
2018-06-05;IFNC;7887.92
2018-06-05;IMAT;3356.90
2018-06-05;IMOB;637.31
2018-06-05;INDX;15537.55
2018-06-05;UTIL;4167.84
2018-06-06;ICON;3183.12
2018-06-06;IFNC;7706.52
2018-06-06;IMAT;3448.89
2018-06-06;IMOB;624.89
2018-06-06;INDX;15639.66
2018-06-06;UTIL;4092.39
2018-06-07;ICON;3092.03
2018-06-07;IFNC;7428.64
2018-06-07;IMAT;3323.72
2018-06-07;IMOB;599.39
2018-06-07;INDX;15170.88
2018-06-07;UTIL;3983.03
2018-06-08;ICON;3121.18
2018-06-08;IFNC;7493.18
2018-06-08;IMAT;3156.43
2018-06-08;IMOB;610.34
2018-06-08;INDX;14840.20
2018-06-08;UTIL;3971.57
2018-06-11;ICON;3099.13
2018-06-11;IFNC;7312.19
2018-06-11;IMAT;3130.01
2018-06-11;IMOB;603.67
2018-06-11;INDX;14763.27
2018-06-11;UTIL;3943.52
2018-06-12;ICON;3103.54
